,subject,date,ki04,ki10,ki16,ki22,f04,f10,f16,f22,ke04,ke10,ke16,ke22,ov04,ov10,ov16,ov22,Class
12,1,2019-03-22,-0.5024202350584611,1.0394333387602919,2.5219848520475545,-0.6803264166529326,-0.6392060170786725,1.9803972136276726,0.7476427521188043,-0.17692309401284695,-0.4775128815913237,0.22097097229395338,0.9194548261792305,-1.1759967354766008,0.22155528559221874,1.9831236912824977,-0.6592289172529208,-0.6592289172529208,0
13,1,2019-03-23,-0.5024202350584611,1.3952457019492348,0.5057147939768774,-0.9768367193103852,0.7476427521188043,0.9017370598074128,2.750868752070715,-0.7933003247672811,0.22097097229395338,0.9194548261792305,3.7133902417203384,-1.1759967354766008,0.22155528559221874,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
14,1,2019-03-24,0.8022250966343298,1.0394333387602919,0.9801312782288013,-0.5024202350584611,0.7476427521188043,0.9017370598074128,1.518114290561847,-1.2555832478331066,0.22097097229395338,0.9194548261792305,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,1.102339488437358,-0.6592289172529208,0
15,1,2019-03-25,0.6243189150398584,1.6324539440751968,1.0987353992917823,-1.1547429009048567,0.9017370598074128,1.518114290561847,2.2885858290048895,-0.6392060170786725,0.22097097229395338,2.3164225339497846,-0.4775128815913237,-1.1759967354766008,0.22155528559221874,-0.6592289172529208,1.9831236912824977,-0.6592289172529208,0
16,1,2019-03-26,-0.028003750806537133,1.4545477624807253,0.6836209755713488,1.6324539440751968,0.5935484444301957,1.6722085982504555,0.9017370598074128,-0.485111709390064,0.22097097229395338,0.9194548261792305,1.6179386800645075,0.22097097229395338,1.102339488437358,1.102339488437358,1.102339488437358,-0.6592289172529208,0
17,1,2019-03-27,1.276641580886254,0.20920449131942487,0.44641273344538684,-0.9768367193103852,1.20992567518463,0.2853598290529787,1.9803972136276726,-1.2555832478331066,0.22097097229395338,0.22097097229395338,1.6179386800645075,-1.1759967354766008,1.102339488437358,0.22155528559221874,1.9831236912824977,-0.6592289172529208,0
18,1,2019-03-28,0.7429230361028394,0.09060037025644387,0.8022250966343298,-0.9175346587788946,1.9803972136276726,0.9017370598074128,1.3640199828732384,-0.6392060170786725,0.22097097229395338,-0.4775128815913237,1.6179386800645075,-0.4775128815913237,-0.6592289172529208,1.102339488437358,2.863907894127637,-0.6592289172529208,0
19,1,2019-03-29,0.3278086123824059,1.9289642467326493,-0.08730581133802763,-1.2733470219678376,1.6722085982504555,-0.3310174017014555,-0.17692309401284695,-1.2555832478331066,0.22097097229395338,-0.4775128815913237,0.22097097229395338,-1.1759967354766008,1.102339488437358,0.22155528559221874,1.9831236912824977,-0.6592289172529208,0
20,1,2019-03-30,-0.4431181745269706,-0.028003750806537133,-0.5024202350584611,-1.1547429009048567,-0.17692309401284695,-0.3310174017014555,-0.9473946324558896,-1.101488940144498,0.9194548261792305,0.9194548261792305,-0.4775128815913237,-1.1759967354766008,0.22155528559221874,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
21,1,2019-03-31,-0.7989305377159136,-0.028003750806537133,-0.20590993240100863,-1.0954408403733662,-0.7933003247672811,-0.6392060170786725,-0.485111709390064,-1.101488940144498,-0.4775128815913237,-0.4775128815913237,0.22097097229395338,-0.4775128815913237,-0.6592289172529208,0.22155528559221874,1.9831236912824977,-0.6592289172529208,0
22,1,2019-04-01,-0.6803264166529326,-0.5024202350584611,-1.2733470219678376,-1.2733470219678376,-0.3310174017014555,-0.7933003247672811,-1.2555832478331066,-1.2555832478331066,0.22097097229395338,0.22097097229395338,-1.1759967354766008,-1.1759967354766008,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,-0.6592289172529208,0
23,1,2019-04-03,-1.2733470219678376,-1.2733470219678376,2.462682791516064,-0.38381611399548016,-1.2555832478331066,-1.2555832478331066,0.7476427521188043,-0.7933003247672811,-1.1759967354766008,-1.1759967354766008,0.9194548261792305,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,1.9831236912824977,-0.6592289172529208,0
24,1,2019-04-04,1.0987353992917823,1.9289642467326493,1.513849823012216,-1.1547429009048567,0.9017370598074128,-0.022828786324238404,1.9803972136276726,-0.7933003247672811,0.22097097229395338,2.3164225339497846,0.9194548261792305,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
25,1,2019-04-05,0.2685065518509154,1.2173395203547634,0.8022250966343298,-0.9175346587788946,0.2853598290529787,1.0558313674960214,0.7476427521188043,-0.7933003247672811,0.22097097229395338,0.9194548261792305,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,-0.6592289172529208,0
26,1,2019-04-06,-0.08730581133802763,-0.4431181745269706,-0.7396284771844231,-1.214044961436347,-0.022828786324238404,0.2853598290529787,-0.485111709390064,-1.2555832478331066,-0.4775128815913237,1.6179386800645075,-1.1759967354766008,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
27,1,2019-04-07,-0.7396284771844231,-1.214044961436347,-0.6803264166529326,-0.9768367193103852,-0.485111709390064,-1.2555832478331066,0.2853598290529787,-1.2555832478331066,0.22097097229395338,-1.1759967354766008,0.9194548261792305,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
28,1,2019-04-08,-0.7989305377159136,-1.2733470219678376,0.38711067291389634,-1.0954408403733662,-0.6392060170786725,-1.2555832478331066,0.5935484444301957,-0.7933003247672811,-0.4775128815913237,-1.1759967354766008,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
29,1,2019-04-09,-0.8582325982474042,-1.2733470219678376,-0.32451405346398965,-1.0361387798418755,-0.7933003247672811,-1.2555832478331066,0.13126552136437014,-0.7933003247672811,-0.4775128815913237,-1.1759967354766008,-0.4775128815913237,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
30,1,2019-04-10,-0.6803264166529326,-1.2733470219678376,-0.38381611399548016,-1.1547429009048567,-0.7933003247672811,-1.2555832478331066,0.13126552136437014,-1.2555832478331066,-0.4775128815913237,-1.1759967354766008,-0.4775128815913237,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
31,1,2019-04-11,-0.9768367193103852,-1.2733470219678376,-0.6210243561214421,-1.0954408403733662,-0.7933003247672811,-1.2555832478331066,-0.022828786324238404,-0.9473946324558896,-0.4775128815913237,-1.1759967354766008,-1.1759967354766008,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
32,1,2019-04-12,-0.6803264166529326,-1.2733470219678376,-0.6803264166529326,-1.1547429009048567,-0.485111709390064,-1.2555832478331066,0.13126552136437014,-1.2555832478331066,-0.4775128815913237,-1.1759967354766008,-1.1759967354766008,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
33,1,2019-04-13,-0.9768367193103852,-1.2733470219678376,-1.0361387798418755,-1.1547429009048567,-0.9473946324558896,-1.2555832478331066,-0.7933003247672811,-0.485111709390064,-1.1759967354766008,-1.1759967354766008,-0.4775128815913237,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
34,1,2019-04-14,-0.4431181745269706,1.3359436414177444,3.1743075178939497,-0.32451405346398965,-0.485111709390064,-0.6392060170786725,1.0558313674960214,-0.022828786324238404,-0.4775128815913237,0.22097097229395338,1.6179386800645075,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
35,1,2019-04-15,-0.26521199293249914,1.9882663072641398,0.9801312782288013,-1.2733470219678376,0.5935484444301957,1.826302905939064,0.5935484444301957,-1.2555832478331066,0.22097097229395338,1.6179386800645075,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,1.102339488437358,-0.6592289172529208,0
36,1,2019-04-16,0.09060037025644387,0.5057147939768774,0.5057147939768774,-1.0361387798418755,0.7476427521188043,0.13126552136437014,1.518114290561847,-0.7933003247672811,0.22097097229395338,0.22097097229395338,0.9194548261792305,-0.4775128815913237,0.22155528559221874,0.22155528559221874,0.22155528559221874,-0.6592289172529208,0
37,1,2019-04-17,0.14990243078793436,0.9208292176973109,0.5650168545083679,-0.8582325982474042,0.13126552136437014,0.4394541367415872,0.7476427521188043,-0.7933003247672811,-0.4775128815913237,0.9194548261792305,0.9194548261792305,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
38,1,2019-04-18,0.2685065518509154,1.513849823012216,0.8615271571658204,-1.1547429009048567,1.20992567518463,-0.485111709390064,2.442680136693498,-0.9473946324558896,0.22097097229395338,-0.4775128815913237,3.0149063878350613,-1.1759967354766008,0.22155528559221874,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
39,1,2019-04-19,0.9208292176973109,0.7429230361028394,0.5650168545083679,-1.214044961436347,0.2853598290529787,0.7476427521188043,2.2885858290048895,-1.2555832478331066,0.22097097229395338,0.9194548261792305,1.6179386800645075,-1.1759967354766008,0.22155528559221874,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
40,1,2019-04-20,0.2685065518509154,1.4545477624807253,1.5731518835437064,-1.0361387798418755,1.6722085982504555,0.2853598290529787,1.9803972136276726,-0.6392060170786725,0.22097097229395338,0.22097097229395338,3.0149063878350613,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,1.102339488437358,-0.6592289172529208,0
41,1,2019-04-21,-0.32451405346398965,2.6405889731105354,1.3952457019492348,-0.8582325982474042,0.7476427521188043,3.9836232135795835,3.829528905890975,-0.17692309401284695,0.9194548261792305,0.9194548261792305,0.22097097229395338,-1.1759967354766008,0.22155528559221874,0.22155528559221874,-0.6592289172529208,-0.6592289172529208,0
42,1,2019-04-22,0.3278086123824059,0.8022250966343298,0.9208292176973109,-0.26521199293249914,0.7476427521188043,2.9049630597593237,2.134491521316281,-0.6392060170786725,0.22097097229395338,1.6179386800645075,0.22097097229395338,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
43,1,2019-04-23,0.8022250966343298,1.513849823012216,0.5650168545083679,-1.214044961436347,1.9803972136276726,3.059057367447932,0.7476427521188043,-1.2555832478331066,1.6179386800645075,1.6179386800645075,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,0.22155528559221874,0.22155528559221874,-0.6592289172529208,0
44,1,2019-04-24,0.5057147939768774,0.031298309724953365,1.5731518835437064,-0.028003750806537133,-0.17692309401284695,0.4394541367415872,1.20992567518463,-0.485111709390064,0.22097097229395338,0.9194548261792305,0.9194548261792305,0.22097097229395338,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
45,1,2019-04-25,-0.5024202350584611,1.4545477624807253,1.9289642467326493,-0.26521199293249914,0.4394541367415872,0.5935484444301957,1.9803972136276726,-1.101488940144498,0.9194548261792305,1.6179386800645075,1.6179386800645075,-1.1759967354766008,-0.6592289172529208,1.102339488437358,1.9831236912824977,-0.6592289172529208,0
46,1,2019-04-26,1.1580374598232728,1.2173395203547634,1.6917560046066873,-0.6803264166529326,0.4394541367415872,0.4394541367415872,0.9017370598074128,-0.7933003247672811,0.22097097229395338,1.6179386800645075,-0.4775128815913237,0.22097097229395338,-0.6592289172529208,0.22155528559221874,0.22155528559221874,-0.6592289172529208,0
47,1,2019-04-27,0.09060037025644387,0.6836209755713488,0.6243189150398584,-1.2733470219678376,1.9803972136276726,1.20992567518463,1.20992567518463,-0.9473946324558896,-0.4775128815913237,0.9194548261792305,0.22097097229395338,-1.1759967354766008,0.22155528559221874,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
48,1,2019-04-28,0.2685065518509154,0.9208292176973109,0.2685065518509154,-0.9768367193103852,-0.022828786324238404,0.7476427521188043,0.13126552136437014,-0.9473946324558896,-0.4775128815913237,0.9194548261792305,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
49,1,2019-04-29,-0.26521199293249914,2.344078670453083,1.6917560046066873,-1.0954408403733662,-0.17692309401284695,1.0558313674960214,-0.17692309401284695,-0.9473946324558896,-0.4775128815913237,3.0149063878350613,-0.4775128815913237,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
50,1,2019-04-30,-0.20590993240100863,1.276641580886254,2.462682791516064,-1.214044961436347,0.4394541367415872,0.2853598290529787,1.3640199828732384,-0.7933003247672811,-0.4775128815913237,0.22097097229395338,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
51,1,2019-05-01,-0.5617222955899517,0.2685065518509154,1.7510580651381777,-0.7396284771844231,0.13126552136437014,0.2853598290529787,0.2853598290529787,-0.485111709390064,-0.4775128815913237,0.9194548261792305,-0.4775128815913237,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,1.102339488437358,-0.6592289172529208,0
52,1,2019-05-02,0.6836209755713488,0.9801312782288013,2.5219848520475545,-0.7989305377159136,-0.022828786324238404,0.7476427521188043,0.9017370598074128,-0.3310174017014555,-0.4775128815913237,0.22097097229395338,1.6179386800645075,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,1.9831236912824977,-0.6592289172529208,0
53,1,2019-05-03,0.2685065518509154,2.1661724888586114,0.6836209755713488,-0.9768367193103852,0.5935484444301957,0.4394541367415872,0.5935484444301957,-0.7933003247672811,0.22097097229395338,1.6179386800645075,0.9194548261792305,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
54,1,2019-05-04,-0.20590993240100863,2.462682791516064,1.4545477624807253,-1.0361387798418755,0.9017370598074128,2.134491521316281,1.826302905939064,-0.9473946324558896,-0.4775128815913237,2.3164225339497846,2.3164225339497846,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
55,1,2019-05-05,-0.14660787186951812,2.2847766099215923,0.5650168545083679,-1.0361387798418755,0.5935484444301957,1.6722085982504555,1.3640199828732384,-0.7933003247672811,-0.4775128815913237,1.6179386800645075,1.6179386800645075,-1.1759967354766008,-0.6592289172529208,1.102339488437358,-0.6592289172529208,-0.6592289172529208,0
56,1,2019-05-06,-0.08730581133802763,0.5057147939768774,0.9208292176973109,-0.9175346587788946,0.5935484444301957,1.20992567518463,2.442680136693498,-1.101488940144498,0.22097097229395338,0.9194548261792305,2.3164225339497846,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
57,1,2019-05-07,0.2685065518509154,1.3952457019492348,2.1068704283271207,-0.9768367193103852,1.0558313674960214,0.2853598290529787,3.521340290513758,-0.9473946324558896,0.22097097229395338,0.9194548261792305,1.6179386800645075,-0.4775128815913237,-0.6592289172529208,0.22155528559221874,0.22155528559221874,-0.6592289172529208,0
58,1,2019-05-08,-0.14660787186951812,0.8022250966343298,0.9208292176973109,0.8022250966343298,1.518114290561847,0.7476427521188043,1.20992567518463,-0.6392060170786725,0.9194548261792305,0.9194548261792305,2.3164225339497846,-1.1759967354766008,-0.6592289172529208,0.22155528559221874,0.22155528559221874,-0.6592289172529208,0
59,1,2019-05-09,-0.32451405346398965,1.276641580886254,1.0394333387602919,-0.9768367193103852,0.2853598290529787,0.5935484444301957,-0.3310174017014555,-0.9473946324558896,0.22097097229395338,0.9194548261792305,0.22097097229395338,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
60,1,2019-05-10,-0.26521199293249914,2.225474549390102,0.14990243078793436,-0.9768367193103852,0.7476427521188043,1.20992567518463,1.0558313674960214,-0.7933003247672811,0.22097097229395338,0.22097097229395338,0.22097097229395338,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
61,1,2019-05-11,-0.14660787186951812,0.09060037025644387,1.0394333387602919,-1.214044961436347,1.826302905939064,0.7476427521188043,2.2885858290048895,-1.2555832478331066,0.9194548261792305,0.9194548261792305,0.9194548261792305,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
62,1,2019-05-12,0.2685065518509154,-0.028003750806537133,-0.26521199293249914,-1.1547429009048567,0.13126552136437014,0.13126552136437014,0.4394541367415872,-0.9473946324558896,0.22097097229395338,0.9194548261792305,0.9194548261792305,-1.1759967354766008,-0.6592289172529208,0.22155528559221874,0.22155528559221874,-0.6592289172529208,0
63,1,2019-05-13,0.031298309724953365,0.8615271571658204,1.3952457019492348,-1.0954408403733662,0.7476427521188043,-0.17692309401284695,0.7476427521188043,-0.6392060170786725,-0.4775128815913237,0.22097097229395338,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
64,1,2019-05-14,-0.5024202350584611,1.4545477624807253,0.14990243078793436,-1.2733470219678376,-0.17692309401284695,0.9017370598074128,0.13126552136437014,-1.2555832478331066,-0.4775128815913237,-0.4775128815913237,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
65,1,2019-05-15,-0.5617222955899517,1.0987353992917823,0.5057147939768774,-1.214044961436347,-0.3310174017014555,0.4394541367415872,0.13126552136437014,-1.101488940144498,0.22097097229395338,0.9194548261792305,0.9194548261792305,-1.1759967354766008,-0.6592289172529208,0.22155528559221874,1.9831236912824977,-0.6592289172529208,0
66,1,2019-05-16,-0.5617222955899517,1.5731518835437064,0.7429230361028394,-0.8582325982474042,0.13126552136437014,0.9017370598074128,0.9017370598074128,-0.7933003247672811,-0.4775128815913237,0.9194548261792305,0.9194548261792305,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
67,1,2019-05-17,0.14990243078793436,0.2685065518509154,0.5650168545083679,-1.0361387798418755,0.4394541367415872,0.9017370598074128,3.2131516751365408,-0.485111709390064,0.9194548261792305,0.9194548261792305,0.9194548261792305,-0.4775128815913237,0.22155528559221874,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
68,1,2019-05-18,-0.028003750806537133,0.14990243078793436,-0.5024202350584611,-1.214044961436347,0.7476427521188043,0.7476427521188043,-0.022828786324238404,-1.2555832478331066,0.9194548261792305,1.6179386800645075,0.9194548261792305,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
69,1,2019-05-19,-0.9768367193103852,-0.6210243561214421,-0.028003750806537133,-1.0954408403733662,-0.3310174017014555,-0.17692309401284695,0.13126552136437014,-1.2555832478331066,0.22097097229395338,-0.4775128815913237,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
70,1,2019-05-20,-1.1547429009048567,-1.2733470219678376,-0.6803264166529326,-1.1547429009048567,-0.9473946324558896,-1.2555832478331066,-0.7933003247672811,-1.101488940144498,-1.1759967354766008,-1.1759967354766008,-1.1759967354766008,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
71,1,2019-05-21,-0.8582325982474042,-1.2733470219678376,-0.7396284771844231,-1.0954408403733662,-0.3310174017014555,-1.2555832478331066,-0.17692309401284695,-0.6392060170786725,-0.4775128815913237,-1.1759967354766008,-0.4775128815913237,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
72,1,2019-05-22,-0.9175346587788946,-1.2733470219678376,-0.26521199293249914,-0.6803264166529326,0.2853598290529787,-1.2555832478331066,-0.17692309401284695,-0.9473946324558896,-0.4775128815913237,-1.1759967354766008,-0.4775128815913237,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
73,1,2019-05-23,-0.9768367193103852,-1.2733470219678376,-0.38381611399548016,-1.0361387798418755,-0.022828786324238404,-1.2555832478331066,-0.17692309401284695,-0.9473946324558896,-0.4775128815913237,-1.1759967354766008,-0.4775128815913237,0.22097097229395338,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
74,1,2019-05-24,-0.7396284771844231,-1.2733470219678376,-0.5024202350584611,-1.1547429009048567,-0.6392060170786725,-1.2555832478331066,-0.3310174017014555,-1.2555832478331066,-0.4775128815913237,-1.1759967354766008,1.6179386800645075,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
75,1,2019-05-25,-0.7396284771844231,-0.32451405346398965,0.09060037025644387,-1.0954408403733662,-0.9473946324558896,0.2853598290529787,-0.485111709390064,-1.101488940144498,-0.4775128815913237,-0.4775128815913237,-0.4775128815913237,-0.4775128815913237,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
76,1,2019-05-26,-0.9175346587788946,0.9801312782288013,-0.26521199293249914,-0.8582325982474042,-0.6392060170786725,2.134491521316281,-0.485111709390064,-0.9473946324558896,-1.1759967354766008,0.22097097229395338,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
77,1,2019-05-27,-0.7989305377159136,0.44641273344538684,0.8615271571658204,-0.6803264166529326,-0.17692309401284695,0.13126552136437014,0.9017370598074128,-0.9473946324558896,0.22097097229395338,1.6179386800645075,1.6179386800645075,0.22097097229395338,0.22155528559221874,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
78,1,2019-05-28,0.5650168545083679,-0.26521199293249914,1.276641580886254,-0.5617222955899517,0.7476427521188043,0.13126552136437014,2.134491521316281,-0.6392060170786725,0.22097097229395338,0.9194548261792305,2.3164225339497846,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
79,1,2019-05-29,0.38711067291389634,1.8103601256696684,0.5650168545083679,-1.1547429009048567,0.4394541367415872,-0.17692309401284695,1.20992567518463,-0.9473946324558896,0.22097097229395338,0.22097097229395338,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,0.22155528559221874,1.102339488437358,-0.6592289172529208,0
80,1,2019-05-30,0.3278086123824059,0.8615271571658204,1.2173395203547634,-0.20590993240100863,0.7476427521188043,-0.022828786324238404,2.134491521316281,-0.9473946324558896,0.22097097229395338,0.22097097229395338,2.3164225339497846,0.22097097229395338,-0.6592289172529208,1.102339488437358,0.22155528559221874,-0.6592289172529208,0
81,1,2019-05-31,0.6836209755713488,0.09060037025644387,0.5057147939768774,-0.4431181745269706,0.9017370598074128,0.4394541367415872,1.9803972136276726,-0.7933003247672811,0.9194548261792305,0.9194548261792305,0.22097097229395338,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
82,1,2019-06-01,0.9208292176973109,0.7429230361028394,1.276641580886254,1.276641580886254,1.0558313674960214,0.13126552136437014,3.059057367447932,-0.17692309401284695,0.22097097229395338,0.22097097229395338,0.22097097229395338,1.6179386800645075,-0.6592289172529208,-0.6592289172529208,0.22155528559221874,-0.6592289172529208,0
83,1,2019-06-02,0.7429230361028394,0.09060037025644387,-0.8582325982474042,-1.0954408403733662,0.5935484444301957,-0.022828786324238404,-0.022828786324238404,-1.101488940144498,0.22097097229395338,1.6179386800645075,1.6179386800645075,-1.1759967354766008,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,-0.6592289172529208,0
